CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue
©yÄõ¿¤,2020,5,121.65,24.55,9.52211
©yÄõ¿¤,2020,6,121.65,24.55,1.82347
©yÄõ¿¤,2020,7,121.65,24.55,5.28966
©yÄõ¿¤,2020,8,121.65,24.55,3.96492
©yÄõ¿¤,2020,9,121.65,24.55,4.79292
©yÄõ¿¤,2020,10,121.65,24.55,27.8667
©yÄõ¿¤,2020,11,121.65,24.55,24.4411
©yÄõ¿¤,2020,12,121.65,24.55,23.4942
©yÄõ¿¤,1960,1,121.65,24.6,4.62822
©yÄõ¿¤,1960,2,121.65,24.6,3.31486
©yÄõ¿¤,1960,3,121.65,24.6,2.0251
©yÄõ¿¤,1960,4,121.65,24.6,3.15916
©yÄõ¿¤,1960,5,121.65,24.6,7.85893
©yÄõ¿¤,1960,6,121.65,24.6,7.00875
©yÄõ¿¤,1960,7,121.65,24.6,8.64184
©yÄõ¿¤,1960,8,121.65,24.6,23.1805
©yÄõ¿¤,1960,9,121.65,24.6,9.71108
©yÄõ¿¤,1960,10,121.65,24.6,12.5832
©yÄõ¿¤,1960,11,121.65,24.6,5.70696
©yÄõ¿¤,1960,12,121.65,24.6,2.95186
©yÄõ¿¤,1961,1,121.65,24.6,1.40401
©yÄõ¿¤,1961,2,121.65,24.6,3.9436
©yÄõ¿¤,1961,3,121.65,24.6,3.81942
©yÄõ¿¤,1961,4,121.65,24.6,1.38608
©yÄõ¿¤,1961,5,121.65,24.6,12.3082
©yÄõ¿¤,1961,6,121.65,24.6,4.16755
©yÄõ¿¤,1961,7,121.65,24.6,2.41182
©yÄõ¿¤,1961,8,121.65,24.6,8.31935
©yÄõ¿¤,1961,9,121.65,24.6,15.9908
©yÄõ¿¤,1961,10,121.65,24.6,7.28029
©yÄõ¿¤,1961,11,121.65,24.6,9.72859
©yÄõ¿¤,1961,12,121.65,24.6,5.3545
©yÄõ¿¤,1962,1,121.65,24.6,3.44513
©yÄõ¿¤,1962,2,121.65,24.6,2.21909
©yÄõ¿¤,1962,3,121.65,24.6,4.79906
©yÄõ¿¤,1962,4,121.65,24.6,3.07854
©yÄõ¿¤,1962,5,121.65,24.6,3.22482
©yÄõ¿¤,1962,6,121.65,24.6,9.56825
©yÄõ¿¤,1962,7,121.65,24.6,2.39561
©yÄõ¿¤,1962,8,121.65,24.6,19.2175
©yÄõ¿¤,1962,9,121.65,24.6,17.8246
©yÄõ¿¤,1962,10,121.65,24.6,18.9569
©yÄõ¿¤,1962,11,121.65,24.6,7.26529
©yÄõ¿¤,1962,12,121.65,24.6,1.13069
©yÄõ¿¤,1963,1,121.65,24.6,0.413809
©yÄõ¿¤,1963,2,121.65,24.6,2.53978
©yÄõ¿¤,1963,3,121.65,24.6,1.38578
©yÄõ¿¤,1963,4,121.65,24.6,1.90734
©yÄõ¿¤,1963,5,121.65,24.6,0.615977
©yÄõ¿¤,1963,6,121.65,24.6,6.64216
©yÄõ¿¤,1963,7,121.65,24.6,6.60925
©yÄõ¿¤,1963,8,121.65,24.6,2.99145
©yÄõ¿¤,1963,9,121.65,24.6,18.1119
©yÄõ¿¤,1963,10,121.65,24.6,2.87166
©yÄõ¿¤,1963,11,121.65,24.6,9.72056
©yÄõ¿¤,1963,12,121.65,24.6,6.70027
©yÄõ¿¤,1964,1,121.65,24.6,6.54544
©yÄõ¿¤,1964,2,121.65,24.6,4.11322
©yÄõ¿¤,1964,3,121.65,24.6,1.55968
©yÄõ¿¤,1964,4,121.65,24.6,2.44829
©yÄõ¿¤,1964,5,121.65,24.6,4.01932
©yÄõ¿¤,1964,6,121.65,24.6,7.18296
©yÄõ¿¤,1964,7,121.65,24.6,0.569899
©yÄõ¿¤,1964,8,121.65,24.6,7.48807
©yÄõ¿¤,1964,9,121.65,24.6,7.96571
©yÄõ¿¤,1964,10,121.65,24.6,43.2734
©yÄõ¿¤,1964,11,121.65,24.6,14.8474
©yÄõ¿¤,1964,12,121.65,24.6,7.23642
©yÄõ¿¤,1965,1,121.65,24.6,6.97233
©yÄõ¿¤,1965,2,121.65,24.6,5.30588
©yÄõ¿¤,1965,3,121.65,24.6,3.20889
©yÄõ¿¤,1965,4,121.65,24.6,3.78338
©yÄõ¿¤,1965,5,121.65,24.6,6.87501
©yÄõ¿¤,1965,6,121.65,24.6,14.9496
©yÄõ¿¤,1965,7,121.65,24.6,8.40706
©yÄõ¿¤,1965,8,121.65,24.6,11.9079
©yÄõ¿¤,1965,9,121.65,24.6,6.96207
©yÄõ¿¤,1965,10,121.65,24.6,3.57083
©yÄõ¿¤,1965,11,121.65,24.6,13.739
©yÄõ¿¤,1965,12,121.65,24.6,4.6223
©yÄõ¿¤,1966,1,121.65,24.6,3.24692
©yÄõ¿¤,1966,2,121.65,24.6,2.43045
©yÄõ¿¤,1966,3,121.65,24.6,4.50735
©yÄõ¿¤,1966,4,121.65,24.6,2.62925
©yÄõ¿¤,1966,5,121.65,24.6,6.93536
©yÄõ¿¤,1966,6,121.65,24.6,14.2359
©yÄõ¿¤,1966,7,121.65,24.6,1.27728
©yÄõ¿¤,1966,8,121.65,24.6,2.19623
©yÄõ¿¤,1966,9,121.65,24.6,26.7746
©yÄõ¿¤,1966,10,121.65,24.6,2.22668
©yÄõ¿¤,1966,11,121.65,24.6,5.47186
©yÄõ¿¤,1966,12,121.65,24.6,7.11358
©yÄõ¿¤,1967,1,121.65,24.6,6.73152
©yÄõ¿¤,1967,2,121.65,24.6,7.20414
©yÄõ¿¤,1967,3,121.65,24.6,2.29797
©yÄõ¿¤,1967,4,121.65,24.6,4.1184
©yÄõ¿¤,1967,5,121.65,24.6,7.34426
©yÄõ¿¤,1967,6,121.65,24.6,10.275
©yÄõ¿¤,1967,7,121.65,24.6,3.91035
©yÄõ¿¤,1967,8,121.65,24.6,7.64455
©yÄõ¿¤,1967,9,121.65,24.6,6.50134
©yÄõ¿¤,1967,10,121.65,24.6,54.104
©yÄõ¿¤,1967,11,121.65,24.6,30.8785
©yÄõ¿¤,1967,12,121.65,24.6,5.63203
©yÄõ¿¤,1968,1,121.65,24.6,2.58981
©yÄõ¿¤,1968,2,121.65,24.6,12.4565
©yÄõ¿¤,1968,3,121.65,24.6,4.34729
©yÄõ¿¤,1968,4,121.65,24.6,1.79327
©yÄõ¿¤,1968,5,121.65,24.6,3.99801
©yÄõ¿¤,1968,6,121.65,24.6,6.80354
©yÄõ¿¤,1968,7,121.65,24.6,31.7386
©yÄõ¿¤,1968,8,121.65,24.6,3.17256
©yÄõ¿¤,1968,9,121.65,24.6,29.9832
©yÄõ¿¤,1968,10,121.65,24.6,11.2986
©yÄõ¿¤,1968,11,121.65,24.6,2.29232
©yÄõ¿¤,1968,12,121.65,24.6,0.735092
©yÄõ¿¤,1969,1,121.65,24.6,2.39978
©yÄõ¿¤,1969,2,121.65,24.6,1.8285
©yÄõ¿¤,1969,3,121.65,24.6,2.59178
©yÄõ¿¤,1969,4,121.65,24.6,0.924784
©yÄõ¿¤,1969,5,121.65,24.6,1.57277
©yÄõ¿¤,1969,6,121.65,24.6,7.17277
©yÄõ¿¤,1969,7,121.65,24.6,4.83463
©yÄõ¿¤,1969,8,121.65,24.6,4.75804
©yÄõ¿¤,1969,9,121.65,24.6,43.3155
©yÄõ¿¤,1969,10,121.65,24.6,33.5277
©yÄõ¿¤,1969,11,121.65,24.6,8.27833
©yÄõ¿¤,1969,12,121.65,24.6,3.65593
©yÄõ¿¤,1970,1,121.65,24.6,6.52804
©yÄõ¿¤,1970,2,121.65,24.6,1.99007
©yÄõ¿¤,1970,3,121.65,24.6,4.13705
©yÄõ¿¤,1970,4,121.65,24.6,0.898767
©yÄõ¿¤,1970,5,121.65,24.6,1.59195
©yÄõ¿¤,1970,6,121.65,24.6,4.96001
©yÄõ¿¤,1970,7,121.65,24.6,1.32782
©yÄõ¿¤,1970,8,121.65,24.6,5.59389
©yÄõ¿¤,1970,9,121.65,24.6,19.9624
©yÄõ¿¤,1970,10,121.65,24.6,29.8693
©yÄõ¿¤,1970,11,121.65,24.6,9.24633
©yÄõ¿¤,1970,12,121.65,24.6,8.42581
©yÄõ¿¤,1971,1,121.65,24.6,5.28991
©yÄõ¿¤,1971,2,121.65,24.6,5.38486
©yÄõ¿¤,1971,3,121.65,24.6,3.80639
©yÄõ¿¤,1971,4,121.65,24.6,1.42703
©yÄõ¿¤,1971,5,121.65,24.6,7.1661
©yÄõ¿¤,1971,6,121.65,24.6,3.38909
©yÄõ¿¤,1971,7,121.65,24.6,6.90774
©yÄõ¿¤,1971,8,121.65,24.6,1.02861
©yÄõ¿¤,1971,9,121.65,24.6,39.3049
©yÄõ¿¤,1971,10,121.65,24.6,31.8286
©yÄõ¿¤,1971,11,121.65,24.6,10.934
©yÄõ¿¤,1971,12,121.65,24.6,8.90905
©yÄõ¿¤,1972,1,121.65,24.6,7.52981
©yÄõ¿¤,1972,2,121.65,24.6,2.85212
©yÄõ¿¤,1972,3,121.65,24.6,0.885372
©yÄõ¿¤,1972,4,121.65,24.6,1.94865
©yÄõ¿¤,1972,5,121.65,24.6,7.16897
©yÄõ¿¤,1972,6,121.65,24.6,4.38488
©yÄõ¿¤,1972,7,121.65,24.6,16.8272
©yÄõ¿¤,1972,8,121.65,24.6,10.9632
©yÄõ¿¤,1972,9,121.65,24.6,2.27113
©yÄõ¿¤,1972,10,121.65,24.6,8.92083
©yÄõ¿¤,1972,11,121.65,24.6,15.2013
©yÄõ¿¤,1972,12,121.65,24.6,3.01475
©yÄõ¿¤,1973,1,121.65,24.6,3.49045
©yÄõ¿¤,1973,2,121.65,24.6,2.58284
©yÄõ¿¤,1973,3,121.65,24.6,1.62792
©yÄõ¿¤,1973,4,121.65,24.6,2.6536
©yÄõ¿¤,1973,5,121.65,24.6,2.02194
©yÄõ¿¤,1973,6,121.65,24.6,4.61052
©yÄõ¿¤,1973,7,121.65,24.6,3.45297
©yÄõ¿¤,1973,8,121.65,24.6,8.5752
©yÄõ¿¤,1973,9,121.65,24.6,3.74389
©yÄõ¿¤,1973,10,121.65,24.6,48.7722
©yÄõ¿¤,1973,11,121.65,24.6,9.8774
©yÄõ¿¤,1973,12,121.65,24.6,3.5291
©yÄõ¿¤,1974,1,121.65,24.6,4.18315
©yÄõ¿¤,1974,2,121.65,24.6,3.0604
©yÄõ¿¤,1974,3,121.65,24.6,2.80418
©yÄõ¿¤,1974,4,121.65,24.6,4.78808
©yÄõ¿¤,1974,5,121.65,24.6,7.35096
©yÄõ¿¤,1974,6,121.65,24.6,8.47311
©yÄõ¿¤,1974,7,121.65,24.6,5.64098
©yÄõ¿¤,1974,8,121.65,24.6,2.21248
©yÄõ¿¤,1974,9,121.65,24.6,32.2585
©yÄõ¿¤,1974,10,121.65,24.6,108.818
©yÄõ¿¤,1974,11,121.65,24.6,22.7053
©yÄõ¿¤,1974,12,121.65,24.6,10.9752
©yÄõ¿¤,1975,1,121.65,24.6,2.54385
©yÄõ¿¤,1975,2,121.65,24.6,1.58884
©yÄõ¿¤,1975,3,121.65,24.6,3.11827
©yÄõ¿¤,1975,4,121.65,24.6,1.95355
©yÄõ¿¤,1975,5,121.65,24.6,8.1627
©yÄõ¿¤,1975,6,121.65,24.6,7.29644
©yÄõ¿¤,1975,7,121.65,24.6,3.40333
©yÄõ¿¤,1975,8,121.65,24.6,14.3565
©yÄõ¿¤,1975,9,121.65,24.6,7.89337
©yÄõ¿¤,1975,10,121.65,24.6,63.2501
©yÄõ¿¤,1975,11,121.65,24.6,7.84322
©yÄõ¿¤,1975,12,121.65,24.6,5.86999
©yÄõ¿¤,1976,1,121.65,24.6,7.71724
©yÄõ¿¤,1976,2,121.65,24.6,1.97058
©yÄõ¿¤,1976,3,121.65,24.6,2.65656
©yÄõ¿¤,1976,4,121.65,24.6,1.38735
©yÄõ¿¤,1976,5,121.65,24.6,6.04974
©yÄõ¿¤,1976,6,121.65,24.6,4.41091
©yÄõ¿¤,1976,7,121.65,24.6,4.77064
©yÄõ¿¤,1976,8,121.65,24.6,4.89048
©yÄõ¿¤,1976,9,121.65,24.6,23.102
©yÄõ¿¤,1976,10,121.65,24.6,5.30723
©yÄõ¿¤,1976,11,121.65,24.6,5.31717
©yÄõ¿¤,1976,12,121.65,24.6,3.49261
©yÄõ¿¤,1977,1,121.65,24.6,10.657
©yÄõ¿¤,1977,2,121.65,24.6,5.56883
©yÄõ¿¤,1977,3,121.65,24.6,1.42432
©yÄõ¿¤,1977,4,121.65,24.6,1.21767
©yÄõ¿¤,1977,5,121.65,24.6,8.53772
©yÄõ¿¤,1977,6,121.65,24.6,8.43653
©yÄõ¿¤,1977,7,121.65,24.6,4.30854
©yÄõ¿¤,1977,8,121.65,24.6,10.3728
©yÄõ¿¤,1977,9,121.65,24.6,34.8058
©yÄõ¿¤,1977,10,121.65,24.6,5.46225
©yÄõ¿¤,1977,11,121.65,24.6,13.9675
©yÄõ¿¤,1977,12,121.65,24.6,4.27696
©yÄõ¿¤,1978,1,121.65,24.6,3.79927
©yÄõ¿¤,1978,2,121.65,24.6,3.2108
©yÄõ¿¤,1978,3,121.65,24.6,7.15787
©yÄõ¿¤,1978,4,121.65,24.6,3.40182
©yÄõ¿¤,1978,5,121.65,24.6,10.1396
©yÄõ¿¤,1978,6,121.65,24.6,4.20049
©yÄõ¿¤,1978,7,121.65,24.6,0.22606
©yÄõ¿¤,1978,8,121.65,24.6,12.4494
©yÄõ¿¤,1978,9,121.65,24.6,7.72099
©yÄõ¿¤,1978,10,121.65,24.6,39.8566
©yÄõ¿¤,1978,11,121.65,24.6,19.7355
©yÄõ¿¤,1978,12,121.65,24.6,7.6108
©yÄõ¿¤,1979,1,121.65,24.6,2.01779
©yÄõ¿¤,1979,2,121.65,24.6,1.09648
©yÄõ¿¤,1979,3,121.65,24.6,2.46016
©yÄõ¿¤,1979,4,121.65,24.6,3.44754
©yÄõ¿¤,1979,5,121.65,24.6,14.8903
©yÄõ¿¤,1979,6,121.65,24.6,4.17893
©yÄõ¿¤,1979,7,121.65,24.6,3.88498
©yÄõ¿¤,1979,8,121.65,24.6,20.514
©yÄõ¿¤,1979,9,121.65,24.6,7.82213
©yÄõ¿¤,1979,10,121.65,24.6,6.68457
©yÄõ¿¤,1979,11,121.65,24.6,14.533
©yÄõ¿¤,1979,12,121.65,24.6,7.36177
©yÄõ¿¤,1980,1,121.65,24.6,3.58462
©yÄõ¿¤,1980,2,121.65,24.6,8.42932
©yÄõ¿¤,1980,3,121.65,24.6,1.97005
©yÄõ¿¤,1980,4,121.65,24.6,3.32089
©yÄõ¿¤,1980,5,121.65,24.6,8.72484
©yÄõ¿¤,1980,6,121.65,24.6,3.93306
©yÄõ¿¤,1980,7,121.65,24.6,0.763173
©yÄõ¿¤,1980,8,121.65,24.6,6.9901
©yÄõ¿¤,1980,9,121.65,24.6,41.4819
©yÄõ¿¤,1980,10,121.65,24.6,7.90087
©yÄõ¿¤,1980,11,121.65,24.6,29.384
©yÄõ¿¤,1980,12,121.65,24.6,6.44878
©yÄõ¿¤,1981,1,121.65,24.6,8.22483
©yÄõ¿¤,1981,2,121.65,24.6,4.50719
©yÄõ¿¤,1981,3,121.65,24.6,2.77878
©yÄõ¿¤,1981,4,121.65,24.6,2.04315
©yÄõ¿¤,1981,5,121.65,24.6,10.5387
©yÄõ¿¤,1981,6,121.65,24.6,27.1456
©yÄõ¿¤,1981,7,121.65,24.6,7.52433
©yÄõ¿¤,1981,8,121.65,24.6,1.84445
©yÄõ¿¤,1981,9,121.65,24.6,35.3214
©yÄõ¿¤,1981,10,121.65,24.6,6.69169
©yÄõ¿¤,1981,11,121.65,24.6,15.3176
©yÄõ¿¤,1981,12,121.65,24.6,7.43841
©yÄõ¿¤,1982,1,121.65,24.6,4.21417
©yÄõ¿¤,1982,2,121.65,24.6,6.6888
©yÄõ¿¤,1982,3,121.65,24.6,5.04272
©yÄõ¿¤,1982,4,121.65,24.6,3.82891
©yÄõ¿¤,1982,5,121.65,24.6,2.23072
©yÄõ¿¤,1982,6,121.65,24.6,13.9762
©yÄõ¿¤,1982,7,121.65,24.6,25.7972
©yÄõ¿¤,1982,8,121.65,24.6,5.72107
©yÄõ¿¤,1982,9,121.65,24.6,9.06147
©yÄõ¿¤,1982,10,121.65,24.6,8.0011
©yÄõ¿¤,1982,11,121.65,24.6,7.46652
©yÄõ¿¤,1982,12,121.65,24.6,5.83409
©yÄõ¿¤,1983,1,121.65,24.6,7.16545
©yÄõ¿¤,1983,2,121.65,24.6,17.5059
©yÄõ¿¤,1983,3,121.65,24.6,9.39913
©yÄõ¿¤,1983,4,121.65,24.6,2.71486
©yÄõ¿¤,1983,5,121.65,24.6,9.94771
©yÄõ¿¤,1983,6,121.65,24.6,3.72145
©yÄõ¿¤,1983,7,121.65,24.6,1.15821
©yÄõ¿¤,1983,8,121.65,24.6,3.86853
©yÄõ¿¤,1983,9,121.65,24.6,5.53646
©yÄõ¿¤,1983,10,121.65,24.6,21.1761
©yÄõ¿¤,1983,11,121.65,24.6,8.73693
©yÄõ¿¤,1983,12,121.65,24.6,3.78071
©yÄõ¿¤,1984,1,121.65,24.6,4.55203
©yÄõ¿¤,1984,2,121.65,24.6,3.82497
©yÄõ¿¤,1984,3,121.65,24.6,5.29885
©yÄõ¿¤,1984,4,121.65,24.6,6.83224
©yÄõ¿¤,1984,5,121.65,24.6,10.6359
©yÄõ¿¤,1984,6,121.65,24.6,10.0781
©yÄõ¿¤,1984,7,121.65,24.6,2.56923
©yÄõ¿¤,1984,8,121.65,24.6,27.5071
©yÄõ¿¤,1984,9,121.65,24.6,12.1338
©yÄõ¿¤,1984,10,121.65,24.6,26.8186
©yÄõ¿¤,1984,11,121.65,24.6,20.5274
©yÄõ¿¤,1984,12,121.65,24.6,4.94802
©yÄõ¿¤,1985,1,121.65,24.6,6.96111
©yÄõ¿¤,1985,2,121.65,24.6,14.5271
©yÄõ¿¤,1985,3,121.65,24.6,3.72725
©yÄõ¿¤,1985,4,121.65,24.6,4.10742
©yÄõ¿¤,1985,5,121.65,24.6,8.44033
©yÄõ¿¤,1985,6,121.65,24.6,17.0227
©yÄõ¿¤,1985,7,121.65,24.6,2.34548
©yÄõ¿¤,1985,8,121.65,24.6,6.58874
©yÄõ¿¤,1985,9,121.65,24.6,45.2629
©yÄõ¿¤,1985,10,121.65,24.6,17.064
©yÄõ¿¤,1985,11,121.65,24.6,6.5928
©yÄõ¿¤,1985,12,121.65,24.6,9.42632
©yÄõ¿¤,1986,1,121.65,24.6,2.83386
©yÄõ¿¤,1986,2,121.65,24.6,9.92526
©yÄõ¿¤,1986,3,121.65,24.6,6.41802
©yÄõ¿¤,1986,4,121.65,24.6,1.46184
©yÄõ¿¤,1986,5,121.65,24.6,16.8366
©yÄõ¿¤,1986,6,121.65,24.6,13.0613
©yÄõ¿¤,1986,7,121.65,24.6,4.73407
©yÄõ¿¤,1986,8,121.65,24.6,16.4574
©yÄõ¿¤,1986,9,121.65,24.6,28.3728
©yÄõ¿¤,1986,10,121.65,24.6,7.95605
©yÄõ¿¤,1986,11,121.65,24.6,35.4072
©yÄõ¿¤,1986,12,121.65,24.6,4.6378
©yÄõ¿¤,1987,1,121.65,24.6,3.40098
©yÄõ¿¤,1987,2,121.65,24.6,3.45985
©yÄõ¿¤,1987,3,121.65,24.6,5.95914
©yÄõ¿¤,1987,4,121.65,24.6,3.09167
©yÄõ¿¤,1987,5,121.65,24.6,5.72681
©yÄõ¿¤,1987,6,121.65,24.6,8.40209
©yÄõ¿¤,1987,7,121.65,24.6,10.2922
©yÄõ¿¤,1987,8,121.65,24.6,3.94294
©yÄõ¿¤,1987,9,121.65,24.6,40.3119
©yÄõ¿¤,1987,10,121.65,24.6,26.2359
©yÄõ¿¤,1987,11,121.65,24.6,10.3848
©yÄõ¿¤,1987,12,121.65,24.6,6.14411
©yÄõ¿¤,1988,1,121.65,24.6,6.42516
©yÄõ¿¤,1988,2,121.65,24.6,3.1435
©yÄõ¿¤,1988,3,121.65,24.6,4.51096
©yÄõ¿¤,1988,4,121.65,24.6,3.72298
©yÄõ¿¤,1988,5,121.65,24.6,8.93314
©yÄõ¿¤,1988,6,121.65,24.6,8.51439
©yÄõ¿¤,1988,7,121.65,24.6,0.511518
©yÄõ¿¤,1988,8,121.65,24.6,4.90687
©yÄõ¿¤,1988,9,121.65,24.6,52.3526
©yÄõ¿¤,1988,10,121.65,24.6,70.8741
©yÄõ¿¤,1988,11,121.65,24.6,5.22831
©yÄõ¿¤,1988,12,121.65,24.6,6.61584
©yÄõ¿¤,1989,1,121.65,24.6,5.34713
©yÄõ¿¤,1989,2,121.65,24.6,2.51825
©yÄõ¿¤,1989,3,121.65,24.6,2.83212
©yÄõ¿¤,1989,4,121.65,24.6,3.26122
©yÄõ¿¤,1989,5,121.65,24.6,13.7398
©yÄõ¿¤,1989,6,121.65,24.6,3.57375
©yÄõ¿¤,1989,7,121.65,24.6,9.31854
©yÄõ¿¤,1989,8,121.65,24.6,2.19452
©yÄõ¿¤,1989,9,121.65,24.6,46.2709
©yÄõ¿¤,1989,10,121.65,24.6,27.9615
©yÄõ¿¤,1989,11,121.65,24.6,11.2013
©yÄõ¿¤,1989,12,121.65,24.6,8.5102
©yÄõ¿¤,1990,1,121.65,24.6,11.6782
©yÄõ¿¤,1990,2,121.65,24.6,5.73696
©yÄõ¿¤,1990,3,121.65,24.6,3.78951
©yÄõ¿¤,1990,4,121.65,24.6,14.0348
©yÄõ¿¤,1990,5,121.65,24.6,8.33661
©yÄõ¿¤,1990,6,121.65,24.6,14.8957
©yÄõ¿¤,1990,7,121.65,24.6,2.32148
©yÄõ¿¤,1990,8,121.65,24.6,19.6013
©yÄõ¿¤,1990,9,121.65,24.6,35.0435
©yÄõ¿¤,1990,10,121.65,24.6,12.8598
©yÄõ¿¤,1990,11,121.65,24.6,9.52332
©yÄõ¿¤,1990,12,121.65,24.6,7.09544
©yÄõ¿¤,1991,1,121.65,24.6,12.5824
©yÄõ¿¤,1991,2,121.65,24.6,5.50771
©yÄõ¿¤,1991,3,121.65,24.6,3.5449
©yÄõ¿¤,1991,4,121.65,24.6,2.41243
©yÄõ¿¤,1991,5,121.65,24.6,1.95779
©yÄõ¿¤,1991,6,121.65,24.6,7.84381
©yÄõ¿¤,1991,7,121.65,24.6,5.60613
©yÄõ¿¤,1991,8,121.65,24.6,6.62986
©yÄõ¿¤,1991,9,121.65,24.6,30.5432
©yÄõ¿¤,1991,10,121.65,24.6,21.2564
©yÄõ¿¤,1991,11,121.65,24.6,16.9046
©yÄõ¿¤,1991,12,121.65,24.6,6.31703
©yÄõ¿¤,1992,1,121.65,24.6,3.9394
©yÄõ¿¤,1992,2,121.65,24.6,9.63922
©yÄõ¿¤,1992,3,121.65,24.6,3.95252
©yÄõ¿¤,1992,4,121.65,24.6,5.11647
©yÄõ¿¤,1992,5,121.65,24.6,7.853
©yÄõ¿¤,1992,6,121.65,24.6,3.83678
©yÄõ¿¤,1992,7,121.65,24.6,1.1313
©yÄõ¿¤,1992,8,121.65,24.6,30.9653
©yÄõ¿¤,1992,9,121.65,24.6,24.2866
©yÄõ¿¤,1992,10,121.65,24.6,10.0549
©yÄõ¿¤,1992,11,121.65,24.6,12.2924
©yÄõ¿¤,1992,12,121.65,24.6,7.30721
©yÄõ¿¤,1993,1,121.65,24.6,4.30779
©yÄõ¿¤,1993,2,121.65,24.6,1.91292
©yÄõ¿¤,1993,3,121.65,24.6,9.31497
©yÄõ¿¤,1993,4,121.65,24.6,11.7699
©yÄõ¿¤,1993,5,121.65,24.6,3.61421
©yÄõ¿¤,1993,6,121.65,24.6,3.97543
©yÄõ¿¤,1993,7,121.65,24.6,3.98056
©yÄõ¿¤,1993,8,121.65,24.6,1.51845
©yÄõ¿¤,1993,9,121.65,24.6,8.31631
©yÄõ¿¤,1993,10,121.65,24.6,18.8708
©yÄõ¿¤,1993,11,121.65,24.6,13.8497
©yÄõ¿¤,1993,12,121.65,24.6,7.97783
©yÄõ¿¤,1994,1,121.65,24.6,2.52899
©yÄõ¿¤,1994,2,121.65,24.6,7.21921
©yÄõ¿¤,1994,3,121.65,24.6,3.88055
©yÄõ¿¤,1994,4,121.65,24.6,3.52723
©yÄõ¿¤,1994,5,121.65,24.6,9.56317
©yÄõ¿¤,1994,6,121.65,24.6,5.26107
©yÄõ¿¤,1994,7,121.65,24.6,19.6743
©yÄõ¿¤,1994,8,121.65,24.6,15.042
©yÄõ¿¤,1994,9,121.65,24.6,26.9932
©yÄõ¿¤,1994,10,121.65,24.6,20.9476
©yÄõ¿¤,1994,11,121.65,24.6,7.47485
©yÄõ¿¤,1994,12,121.65,24.6,15.0619
©yÄõ¿¤,1995,1,121.65,24.6,5.82548
©yÄõ¿¤,1995,2,121.65,24.6,7.16189
©yÄõ¿¤,1995,3,121.65,24.6,3.64224
©yÄõ¿¤,1995,4,121.65,24.6,4.63583
©yÄõ¿¤,1995,5,121.65,24.6,4.41232
©yÄõ¿¤,1995,6,121.65,24.6,9.79566
©yÄõ¿¤,1995,7,121.65,24.6,4.49936
©yÄõ¿¤,1995,8,121.65,24.6,2.55802
©yÄõ¿¤,1995,9,121.65,24.6,15.3957
©yÄõ¿¤,1995,10,121.65,24.6,19.6567
©yÄõ¿¤,1995,11,121.65,24.6,9.76361
©yÄõ¿¤,1995,12,121.65,24.6,4.73732
©yÄõ¿¤,1996,1,121.65,24.6,3.91034
©yÄõ¿¤,1996,2,121.65,24.6,7.52052
©yÄõ¿¤,1996,3,121.65,24.6,3.53869
©yÄõ¿¤,1996,4,121.65,24.6,9.57446
©yÄõ¿¤,1996,5,121.65,24.6,10.461
©yÄõ¿¤,1996,6,121.65,24.6,1.12273
©yÄõ¿¤,1996,7,121.65,24.6,17.888
©yÄõ¿¤,1996,8,121.65,24.6,4.23455
©yÄõ¿¤,1996,9,121.65,24.6,8.93666
©yÄõ¿¤,1996,10,121.65,24.6,32.941
©yÄõ¿¤,1996,11,121.65,24.6,39.3331
©yÄõ¿¤,1996,12,121.65,24.6,3.68534
©yÄõ¿¤,1997,1,121.65,24.6,4.79415
©yÄõ¿¤,1997,2,121.65,24.6,8.35711
©yÄõ¿¤,1997,3,121.65,24.6,4.87228
©yÄõ¿¤,1997,4,121.65,24.6,2.40115
©yÄõ¿¤,1997,5,121.65,24.6,2.95302
©yÄõ¿¤,1997,6,121.65,24.6,13.167
©yÄõ¿¤,1997,7,121.65,24.6,5.27221
©yÄõ¿¤,1997,8,121.65,24.6,25.5956
©yÄõ¿¤,1997,9,121.65,24.6,11.1057
©yÄõ¿¤,1997,10,121.65,24.6,6.4521
©yÄõ¿¤,1997,11,121.65,24.6,2.3542
©yÄõ¿¤,1997,12,121.65,24.6,4.87838
©yÄõ¿¤,1998,1,121.65,24.6,3.48104
©yÄõ¿¤,1998,2,121.65,24.6,9.12373
©yÄõ¿¤,1998,3,121.65,24.6,4.18576
©yÄõ¿¤,1998,4,121.65,24.6,3.86163
©yÄõ¿¤,1998,5,121.65,24.6,18.09
©yÄõ¿¤,1998,6,121.65,24.6,8.36032
©yÄõ¿¤,1998,7,121.65,24.6,3.06498
©yÄõ¿¤,1998,8,121.65,24.6,12.1768
©yÄõ¿¤,1998,9,121.65,24.6,22.572
©yÄõ¿¤,1998,10,121.65,24.6,66.6721
©yÄõ¿¤,1998,11,121.65,24.6,20.3837
©yÄõ¿¤,1998,12,121.65,24.6,20.7606
©yÄõ¿¤,1999,1,121.65,24.6,6.5626
©yÄõ¿¤,1999,2,121.65,24.6,2.22237
©yÄõ¿¤,1999,3,121.65,24.6,2.85169
©yÄõ¿¤,1999,4,121.65,24.6,3.36145
©yÄõ¿¤,1999,5,121.65,24.6,6.8465
©yÄõ¿¤,1999,6,121.65,24.6,14.3828
